"","date","Airport","Air_MonthAvg","std","precision","Region","BVS","CAB","CAN","EYS","RHM","SQR","TIN","TIS","WDD"
"600",2053-12-01,NA,2.10875427367975,3.69283089241844,0.0733299112708074,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2054-01-01,NA,-1.710098644732,3.71012129181783,0.0726480203414457,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",2054-02-01,NA,0.0521889925944643,2.82365011996883,0.125423303649818,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",2054-03-01,NA,2.10286194652357,5.30311229373846,0.0355580841304271,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2054-04-01,NA,1.27196837575662,4.02964018244806,0.0615839389087326,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",2054-05-01,NA,11.0640002831066,2.82789674493253,0.125046892584719,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2054-06-01,NA,12.5240991303753,2.72488531868774,0.134680134680135,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2054-07-01,NA,13.1860237159925,1.69911741795557,0.346380325597506,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2054-08-01,NA,14.5607347729054,2.75717246468189,0.131544330439358,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",2054-09-01,NA,12.2838483634608,1.19707978013163,0.697836706210746,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",2054-10-01,NA,14.0537507699856,0.944457516249408,1.12107623318386,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2054-11-01,NA,5.84709433991037,3.08172029879417,0.10529640939244,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2054-12-01,NA,-0.451448246627308,5.77130834386797,0.0300228173411793,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",2055-01-01,NA,-2.65154743437986,2.86932047704679,0.121462407384914,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",2055-02-01,NA,4.80218908878286,2.26715680975093,0.194552529182879,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2055-03-01,NA,2.10286194652357,3.61911591414257,0.0763475339746526,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",2055-04-01,NA,6.01193277520622,3.71173813731518,0.0725847426870872,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",2055-05-01,NA,11.3753616066774,1.64863579968409,0.367917586460633,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",2055-06-01,NA,14.2997071728011,3.45137653697767,0.083948959032908,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",2055-07-01,NA,17.6830065958921,1.54175224987674,0.420698359276399,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2055-08-01,NA,14.4296461297469,1.73002890149269,0.334112930170398,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2055-09-01,NA,11.9521641307043,1.94293592277254,0.264900662251656,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2055-10-01,NA,11.9173122320754,0.801872807869178,1.5552099533437,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2055-11-01,NA,6.42263103296028,3.10917995619424,0.103444708803145,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2055-12-01,NA,6.11423241028918,1.75982953719955,0.322893122376493,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",2056-01-01,NA,2.00339380332343,2.31451938855565,0.186671644577189,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2056-02-01,NA,-0.929031684552435,2.11849002829846,0.222816399286987,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2056-03-01,NA,4.01383712227411,1.41173651932646,0.501756146512795,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2056-04-01,NA,8.23379108744822,2.11707345172528,0.223114680946006,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",2056-05-01,NA,10.3634373050723,2.13705404704701,0.218962119553317,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",2056-06-01,NA,13.1344643949592,2.64253666010521,0.143204926249463,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",2056-07-01,NA,19.3818667949652,2.50259864940425,0.159667890787163,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",2056-08-01,NA,14.9321525951879,1.98040399918804,0.254971953085161,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",2056-09-01,NA,12.6410467679679,2.44192546978813,0.167700821734026,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",2056-10-01,NA,14.0537507699856,1.44810220633766,0.476871721506915,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",2056-11-01,NA,6.42263103296028,1.5546703830716,0.413736036408771,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",2056-12-01,NA,4.17343372554028,1.94730583114209,0.263713080168776,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",2057-01-01,NA,3.83398867208315,2.78513913476508,0.128915817970865,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",2057-02-01,NA,2.05923128675858,2.90051719526018,0.118863663378105,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",2057-03-01,NA,5.79741395297461,2.31451938855565,0.186671644577189,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",2057-04-01,NA,6.90067610010302,1.56300991679516,0.409332787556283,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",2057-05-01,NA,11.1418406139993,1.93829822266853,0.266169816342827,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",2057-06-01,NA,13.5413745713484,2.02854627751008,0.243013365735115,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",2057-07-01,NA,14.934850391509,1.03295692068934,0.937207122774134,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",2057-08-01,NA,14.0145320930782,1.93700800204852,0.266524520255864,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",2057-09-01,NA,11.7735649284507,1.33529023062404,0.560852495793606,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2057-10-01,NA,14.5878604044632,3.12617977730008,0.102322725877417,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",2057-11-01,NA,5.38666498547044,3.04499589490692,0.107851596203624,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",2057-12-01,NA,7.14657213621945,2.38474317275467,0.175839634253561,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",2058-01-01,NA,2.89253988243529,2.43577503066273,0.168548794876117,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",2058-02-01,NA,2.75054585474844,2.91341723754082,0.117813383600377,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",2058-03-01,NA,6.39193956320811,2.1651789764359,0.213310580204778,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2058-04-01,NA,4.18507149625168,3.60458041941084,0.0769645193565766,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2058-05-01,NA,11.3364414412311,1.52708873350569,0.428816466552316,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",2058-06-01,NA,13.004992975199,2.78962363052796,0.128501670521717,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",2058-07-01,NA,15.1347162972823,1.53557806704837,0.424088210347752,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",2058-08-01,NA,14.4733423441331,1.27082650271388,0.619195046439629,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",2058-09-01,NA,12.6665609397184,1.62573060498965,0.378357926598562,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2058-10-01,NA,11.8410108557215,2.13377599574088,0.219635405227323,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",2058-11-01,NA,5.6552487755604,3.51382981944203,0.0809913339272698,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",2058-12-01,NA,4.54507602687518,3.51254893204351,0.0810504133571081,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",2059-01-01,NA,1.5326694084995,4.39181056057749,0.0518457071754459,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",2059-02-01,NA,1.72472423773122,2.31905153025973,0.185942729639271,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",2059-03-01,NA,8.93990646420883,1.57257750206468,0.404367165386171,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",2059-04-01,NA,5.51818648359689,1.47207336773681,0.461467466543609,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",2059-05-01,NA,10.8693994558749,1.51558569536665,0.43535045711798,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",2059-06-01,NA,13.0604807265248,1.8806913622389,0.282725473565168,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",2059-07-01,NA,16.8335764963555,1.69646691685986,0.347463516330785,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",2059-08-01,NA,14.8229120592225,1.47546602807384,0.459347726228756,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",2059-09-01,NA,11.6204798979477,0.507937003968012,3.87596899224806,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",2059-10-01,NA,11.23059984489,2.52031744032374,0.157430730478589,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",2059-11-01,NA,6.84469127453021,1.44672042910854,0.477783086478739,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",2059-12-01,NA,3.51273630094491,1.06442472725881,0.88261253309797,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",2060-01-01,NA,2.21260464546739,4.11217703899042,0.0591366055588409,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",2060-02-01,NA,3.39725948286798,3.70580625505436,0.0728173013908105,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",2060-03-01,NA,3.07958259190718,3.42490875790874,0.0852514919011083,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",2060-04-01,NA,7.49317165003422,2.05231576517845,0.237416904083571,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",2060-05-01,NA,11.7645632611409,2.19271521178652,0.207986688851913,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",2060-06-01,NA,13.3564154002624,2.42177620766247,0.170502983802217,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",2060-07-01,NA,16.3339117319222,1.39570770578943,0.51334702258727,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",2060-08-01,NA,14.9758488095741,1.71405950888527,0.340367597004765,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",2060-09-01,NA,12.1562775047083,1.32778010227598,0.567214974475326,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",2060-10-01,NA,10.7727915867664,1.24819870213039,0.641848523748395,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",2060-11-01,NA,5.73198700130039,2.55988280981767,0.152601861742713,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",2060-12-01,NA,3.71920424613097,2.33087966227345,0.184060371801951,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",2061-01-01,NA,4.51392390905104,2.62621400498893,0.144990575612585,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",2061-02-01,NA,2.23763504623983,4.35028734683124,0.0528401585204756,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",2061-03-01,NA,3.631642087124,3.05581413047325,0.107089312486614,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",2061-04-01,NA,8.18441645828729,2.730933906194,0.134084204880665,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",2061-05-01,NA,12.1148447501581,2.04254742906989,0.239693192713327,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",2061-06-01,NA,14.2442194214753,2.29630137394899,0.189645363170871,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",2061-07-01,NA,17.982805454552,2.57196422992234,0.151171579743008,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",2061-08-01,NA,14.7355196304501,2.06106768447812,0.235404896421846,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",2061-09-01,NA,12.4624475657143,2.25388553391693,0.196850393700787,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",2061-10-01,NA,15.6560796734183,2.4429490375364,0.167560321715818,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",2061-11-01,NA,6.2691545814803,3.83510104169369,0.067990209409845,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",2061-12-01,NA,4.75154397206123,1.66823259769134,0.359324469996407,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",2062-01-01,NA,3.41556698779521,4.177678781333,0.0572967398155045,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",2062-02-01,NA,3.66486512208987,3.42081861547788,0.0854554776961203,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",2062-03-01,NA,8.43031308400869,3.29802971484491,0.0919371150133309,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",2062-04-01,NA,9.02378515402315,0.771362431027076,1.68067226890756,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",2062-05-01,NA,13.4770505407804,2.03273215156351,0.242013552758954,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",2062-06-01,NA,15.5759254532946,4.46766158073774,0.0501002004008016,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",2062-07-01,NA,20.0314309887285,2.52031744032374,0.157430730478589,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",2062-08-01,NA,15.5875958109806,2.23874965103292,0.19952114924182,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",2062-09-01,NA,11.5949657261972,1.11220501707194,0.808407437348424,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",2062-10-01,NA,14.5878604044632,1.79666357451806,0.309789343246592,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",2062-11-01,NA,8.14924111211001,2.76983754036225,0.130344108446298,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",2062-12-01,NA,5.49482857473102,2.21178660815188,0.204415372035977,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",2063-01-01,NA,10.2672220680102,2.08734280845289,0.229515721826945,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",2063-02-01,NA,4.4230810998852,2.78980286041864,0.128485159964024,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",2063-03-01,NA,9.10977092427555,4.27586248609564,0.0546956188809276,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",2063-04-01,NA,11.1962688371042,2.26318359838525,0.195236235845373,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",2063-05-01,NA,16.8241847691665,3.90294760405517,0.06564695069914,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",2063-06-01,NA,15.3169826137742,3.73121963974248,0.0718287602355983,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2063-07-01,NA,21.0307605175951,2.78693379899846,0.128749839062701,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",2063-08-01,NA,15.8497730972977,1.90866445453359,0.274499039253362,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",2063-09-01,NA,13.2533868899799,1.42021125189177,0.495785820525533,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",2063-10-01,NA,17.8688195876824,0.92574294488265,1.16686114352392,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",2063-11-01,NA,7.95739554776004,1.51888116717537,0.433463372345037,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",2063-12-01,NA,9.50030671134046,1.80222085217101,0.307881773399015,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",2064-01-01,NA,0.80043146099561,3.7845739522435,0.0698177756056692,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",2064-02-01,NA,1.88082752727732,2.84991227935177,0.123122383649347,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",2064-03-01,NA,4.48096438745757,3.13894886865014,0.101491931391454,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",2064-04-01,NA,7.69067016667795,1.90341797826962,0.276014352746343,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",2064-05-01,NA,13.2435295481023,2.35372045918796,0.180505415162455,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",2064-06-01,NA,14.5771459294301,3.07441051260238,0.105797714769361,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",2064-07-01,NA,18.6323696483153,2.22441003414388,0.202101859337106,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",2064-08-01,NA,15.194329881505,1.82016482770105,0.301841231512224,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",2064-09-01,NA,12.6920751114689,1.63156366716105,0.375657400450789,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",2064-10-01,NA,14.9693672862328,1.57098695093244,0.405186385737439,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",2064-11-01,NA,6.88306038740021,2.60921444116807,0.146886016451234,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",2064-12-01,NA,-0.286273890478465,3.62725791749084,0.0760051683514479,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",2065-01-01,NA,-6.3127371718993,4.32874115650266,0.05336748852599,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",2065-02-01,NA,2.86204820442422,2.93308711087823,0.116238521446007,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",2065-03-01,NA,4.39603215742421,3.22366251335341,0.0962278675904542,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",2065-04-01,NA,8.72753737905755,1.24979998399744,0.640204865556978,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",2065-05-01,NA,13.8662521952439,2.12532350478698,0.221385875581138,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",2065-06-01,NA,13.6893419082172,2.31905153025973,0.185942729639271,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",2065-07-01,NA,16.0840793497055,1.70381923923872,0.344471236651739,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",2065-08-01,NA,15.0195450239603,1.32853302555864,0.56657223796034,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",2065-09-01,NA,12.2583341917103,1.18448300958688,0.712758374910906,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",2065-10-01,NA,14.1300521463395,0.826438140455776,1.46412884333821,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",2065-11-01,NA,10.2211732070897,2.00499376557634,0.248756218905473,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",2065-12-01,NA,4.42119525976355,6.04648658313239,0.0273522975929978,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",2066-01-01,NA,4.0955022247631,2.95160973029972,0.114784205693297,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",2066-02-01,NA,3.06275243384063,2.69035313667184,0.138159712627798,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",2066-03-01,NA,6.64673625330818,0.920326029187483,1.18063754427391,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",2066-04-01,NA,9.51753144563249,2.10475651798492,0.225733634311512,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",2066-05-01,NA,12.659727066407,2.64669605357321,0.142755174875089,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",2066-06-01,NA,14.3182030899097,2.97203633894339,0.113211819313936,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",2066-07-01,NA,17.982805454552,2.81691320420066,0.126023944549464,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",2066-08-01,NA,14.3422537009745,1.52872495891184,0.427899015832264,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",2066-09-01,NA,12.4879617374648,1.95627196473292,0.261301280376274,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",2066-10-01,NA,13.2144356300923,2.73861278752583,0.133333333333333,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",2066-11-01,NA,5.61687966269041,2.46272207120495,0.164880461665293,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",2066-12-01,NA,4.46248884880076,1.76550276125527,0.320821302534488,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",2067-01-01,NA,-1.60549322366002,3.87981958343426,0.0664319404769813,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",2067-02-01,NA,1.90312799721248,3.89871773792359,0.0657894736842105,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",2067-03-01,NA,5.0330238826744,1.50233152133609,0.443066016836509,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",2067-04-01,NA,7.29567313339049,2.47689321530017,0.162999185004075,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",2067-05-01,NA,11.102920448553,1.96596032513375,0.258732212160414,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",2067-06-01,NA,13.559870488457,2.63571622144722,0.143947027493882,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",2067-07-01,NA,17.3832077372321,2.02311640792121,0.244319569997557,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",2067-08-01,NA,14.7136715232571,1.61462069849237,0.383582662063675,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",2067-09-01,NA,12.0797349894568,1.55080624192708,0.415800415800416,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2067-10-01,NA,16.3427920606037,1.25578660607605,0.634115409004439,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",2067-11-01,NA,5.6552487755604,2.58978763608138,0.149097957357984,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",2067-12-01,NA,1.32417608197275,2.54165300542777,0.154798761609907,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",2068-01-01,NA,3.25865885618723,4.37664254880382,0.0522056904202558,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",2068-02-01,NA,2.6167430351375,2.69685001436862,0.137494843943352,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",2068-03-01,NA,5.75494783795793,3.39897043235154,0.0865576040855189,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",2068-04-01,NA,6.60442832513742,2.88652039660211,0.120019203072492,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",2068-05-01,NA,12.0370044192654,2.47527776219155,0.163212012404113,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",2068-06-01,NA,13.6153582397828,2.88911751232102,0.119803522223553,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",2068-07-01,NA,19.0321014598619,2.31019479698142,0.18737118231216,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",2068-08-01,NA,15.0195450239603,1.08397416943394,0.851063829787234,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",2068-09-01,NA,12.0287066459558,2.05255937794744,0.237360550676477,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",2068-10-01,NA,11.7647094793675,1.97661326515836,0.255950857435372,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",2068-11-01,NA,6.80632216166022,2.7761484110184,0.129752173348904,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",2068-12-01,NA,4.42119525976355,1.66433169770932,0.36101083032491,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",2069-01-01,NA,5.92609709352282,2.76170237353702,0.13111315064901,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",2069-02-01,NA,3.55336277241408,4.61595060632152,0.0469329328389731,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",2069-03-01,NA,5.16042222772443,2.05109726731815,0.237699072973615,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",2069-04-01,NA,8.82628663737942,1.50233152133609,0.443066016836508,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",2069-05-01,NA,12.3094455773898,1.56748205731358,0.407000407000407,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",2069-06-01,NA,14.3551949241269,2.50539418056321,0.159311773140035,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",2069-07-01,NA,16.2339787790355,1.49833240637717,0.44543429844098,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",2069-08-01,NA,14.6699753088709,0.311448230047949,10.3092783505154,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",2069-09-01,NA,13.0747876877264,1.28918578955867,0.601684717208183,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",2069-10-01,NA,14.4352576517553,0.798122797569397,1.56985871271586,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",2069-11-01,NA,3.7751622449307,2.51853131805026,0.157654106889485,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",2069-12-01,NA,5.99035164317755,2.7437201023428,0.132837407013815,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",2070-01-01,NA,3.72938325101116,3.31767991222782,0.0908512764604343,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",2070-02-01,NA,4.08857405085785,2.24788789756073,0.19790223629527,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",2070-03-01,NA,9.70429653450905,1.95627196473292,0.261301280376274,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",2070-04-01,NA,10.603773287173,2.01816748561659,0.245519273262951,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",2070-05-01,NA,15.4619789785442,3.31104213201826,0.0912159080543647,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",2070-06-01,NA,13.8188133279774,2.93598365118064,0.116009280742459,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",2070-07-01,NA,17.982805454552,1.47817454990945,0.45766590389016,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",2070-08-01,NA,14.9103044879949,2.08686367547092,0.229621125143513,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",2070-09-01,NA,13.5340427792355,2.26781833487605,0.194439043359907,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",2070-10-01,NA,15.7323810497722,2.70333127825651,0.136836343732895,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",2070-11-01,NA,8.03413377350003,3.2152760379165,0.0967305088024763,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
